seed,pair_id,retained,role,rank_training,evaluation,unused_after_eval_cap
20260808,231,True,rank_training,True,False,False
20260808,232,True,evaluation,False,True,False
20260808,233,True,rank_training,True,False,False
20260808,234,True,evaluation,False,True,False
20260808,235,True,rank_training,True,False,False
20260808,236,True,evaluation,False,True,False
20260808,237,True,evaluation,False,True,False
20260808,238,True,unused_after_eval_cap,False,False,True
20260808,239,True,evaluation,False,True,False
20260809,0,True,evaluation,False,True,False
20260809,1,True,unused_after_eval_cap,False,False,True
20260809,2,True,evaluation,False,True,False
20260809,3,True,unused_after_eval_cap,False,False,True
20260809,5,True,evaluation,False,True,False
20260809,6,True,evaluation,False,True,False
20260809,7,True,evaluation,False,True,False
20260809,8,True,evaluation,False,True,False
20260809,9,True,evaluation,False,True,False
20260809,10,True,unused_after_eval_cap,False,False,True
20260809,11,True,rank_training,True,False,False
20260809,12,True,unused_after_eval_cap,False,False,True
20260809,13,True,rank_training,True,False,False
20260809,14,True,evaluation,False,True,False
20260809,15,True,rank_training,True,False,False
20260809,16,True,evaluation,False,True,False
20260809,17,True,rank_training,True,False,False
20260809,18,True,evaluation,False,True,False
20260809,19,True,evaluation,False,True,False
20260809,20,True,evaluation,False,True,False
20260809,21,True,unused_after_eval_cap,False,False,True
20260809,22,True,evaluation,False,True,False
20260809,23,True,evaluation,False,True,False
20260809,24,True,unused_after_eval_cap,False,False,True
20260809,25,True,unused_after_eval_cap,False,False,True
20260809,26,True,evaluation,False,True,False
20260809,27,True,evaluation,False,True,False
20260809,28,True,evaluation,False,True,False
20260809,29,True,evaluation,False,True,False
20260809,30,True,unused_after_eval_cap,False,False,True
20260809,31,True,evaluation,False,True,False
20260809,32,True,evaluation,False,True,False
20260809,33,True,evaluation,False,True,False
20260809,34,True,unused_after_eval_cap,False,False,True
20260809,35,True,evaluation,False,True,False
20260809,36,True,unused_after_eval_cap,False,False,True
20260809,37,True,rank_training,True,False,False
20260809,38,True,evaluation,False,True,False
20260809,39,True,evaluation,False,True,False
20260809,40,True,evaluation,False,True,False
20260809,41,True,evaluation,False,True,False
20260809,42,True,evaluation,False,True,False
20260809,43,True,unused_after_eval_cap,False,False,True
20260809,44,True,evaluation,False,True,False
20260809,45,True,evaluation,False,True,False
20260809,46,True,evaluation,False,True,False
20260809,47,True,evaluation,False,True,False
20260809,48,True,evaluation,False,True,False
20260809,49,True,evaluation,False,True,False
20260809,50,True,evaluation,False,True,False
20260809,51,True,evaluation,False,True,False
20260809,52,True,rank_training,True,False,False
20260809,53,True,evaluation,False,True,False
20260809,54,True,unused_after_eval_cap,False,False,True
20260809,55,True,evaluation,False,True,False
20260809,56,True,unused_after_eval_cap,False,False,True
20260809,57,True,evaluation,False,True,False
20260809,58,True,unused_after_eval_cap,False,False,True
20260809,59,True,evaluation,False,True,False
20260809,60,True,evaluation,False,True,False
20260809,61,True,evaluation,False,True,False
20260809,62,True,evaluation,False,True,False
20260809,63,True,evaluation,False,True,False
20260809,64,True,rank_training,True,False,False
20260809,65,True,evaluation,False,True,False
20260809,66,True,evaluation,False,True,False
20260809,67,True,rank_training,True,False,False
20260809,68,True,evaluation,False,True,False
20260809,69,True,unused_after_eval_cap,False,False,True
20260809,70,True,evaluation,False,True,False
20260809,71,True,evaluation,False,True,False
20260809,72,True,evaluation,False,True,False
20260809,73,True,evaluation,False,True,False
20260809,74,True,unused_after_eval_cap,False,False,True
20260809,75,True,evaluation,False,True,False
20260809,76,True,evaluation,False,True,False
20260809,77,True,evaluation,False,True,False
20260809,78,True,rank_training,True,False,False
20260809,79,True,evaluation,False,True,False
20260809,80,True,evaluation,False,True,False
20260809,81,True,unused_after_eval_cap,False,False,True
20260809,82,True,evaluation,False,True,False
20260809,83,True,evaluation,False,True,False
20260809,84,True,evaluation,False,True,False
20260809,85,True,unused_after_eval_cap,False,False,True
20260809,86,True,evaluation,False,True,False
20260809,87,True,evaluation,False,True,False
20260809,88,True,evaluation,False,True,False
20260809,89,True,evaluation,False,True,False
20260809,90,True,evaluation,False,True,False
20260809,91,True,rank_training,True,False,False
20260809,92,True,evaluation,False,True,False
20260809,93,True,evaluation,False,True,False
20260809,94,True,unused_after_eval_cap,False,False,True
20260809,95,True,unused_after_eval_cap,False,False,True
20260809,96,True,evaluation,False,True,False
20260809,97,True,evaluation,False,True,False
20260809,98,True,evaluation,False,True,False
20260809,99,True,evaluation,False,True,False
20260809,100,True,rank_training,True,False,False
20260809,101,True,unused_after_eval_cap,False,False,True
20260809,102,True,evaluation,False,True,False
20260809,104,True,evaluation,False,True,False
20260809,105,True,evaluation,False,True,False
20260809,106,True,evaluation,False,True,False
20260809,107,True,unused_after_eval_cap,False,False,True
20260809,108,True,evaluation,False,True,False
20260809,109,True,rank_training,True,False,False
20260809,110,True,unused_after_eval_cap,False,False,True
20260809,111,True,unused_after_eval_cap,False,False,True
20260809,112,True,evaluation,False,True,False
20260809,113,True,evaluation,False,True,False
20260809,114,True,rank_training,True,False,False
20260809,115,True,evaluation,False,True,False
20260809,116,True,evaluation,False,True,False
20260809,117,True,evaluation,False,True,False
20260809,118,True,rank_training,True,False,False
20260809,119,True,evaluation,False,True,False
20260809,120,True,evaluation,False,True,False
20260809,121,True,evaluation,False,True,False
20260809,122,True,rank_training,True,False,False
20260809,123,True,rank_training,True,False,False
20260809,124,True,evaluation,False,True,False
20260809,125,True,unused_after_eval_cap,False,False,True
20260809,126,True,evaluation,False,True,False
20260809,127,True,rank_training,True,False,False
20260809,128,True,evaluation,False,True,False
20260809,129,True,rank_training,True,False,False
20260809,130,True,evaluation,False,True,False
20260809,131,True,evaluation,False,True,False
20260809,132,True,evaluation,False,True,False
20260809,133,True,rank_training,True,False,False
20260809,134,True,rank_training,True,False,False
20260809,135,True,evaluation,False,True,False
20260809,136,True,evaluation,False,True,False
20260809,137,True,evaluation,False,True,False
20260809,138,True,evaluation,False,True,False
20260809,139,True,evaluation,False,True,False
20260809,140,True,evaluation,False,True,False
20260809,141,True,rank_training,True,False,False
20260809,142,True,rank_training,True,False,False
20260809,143,True,evaluation,False,True,False
20260809,144,True,evaluation,False,True,False
20260809,145,True,rank_training,True,False,False
20260809,146,True,rank_training,True,False,False
20260809,147,True,rank_training,True,False,False
20260809,148,True,evaluation,False,True,False
20260809,149,True,unused_after_eval_cap,False,False,True
20260809,151,True,evaluation,False,True,False
20260809,152,True,evaluation,False,True,False
20260809,153,True,evaluation,False,True,False
20260809,154,True,rank_training,True,False,False
20260809,155,True,unused_after_eval_cap,False,False,True
20260809,156,True,unused_after_eval_cap,False,False,True
20260809,157,True,rank_training,True,False,False
20260809,158,True,evaluation,False,True,False
20260809,159,True,unused_after_eval_cap,False,False,True
20260809,160,True,rank_training,True,False,False
20260809,161,True,unused_after_eval_cap,False,False,True
20260809,163,True,evaluation,False,True,False
20260809,164,True,evaluation,False,True,False
20260809,165,True,evaluation,False,True,False
20260809,166,True,unused_after_eval_cap,False,False,True
20260809,167,True,evaluation,False,True,False
20260809,168,True,unused_after_eval_cap,False,False,True
20260809,169,True,rank_training,True,False,False
20260809,170,True,rank_training,True,False,False
20260809,171,True,evaluation,False,True,False
20260809,172,True,unused_after_eval_cap,False,False,True
20260809,173,True,rank_training,True,False,False
20260809,174,True,unused_after_eval_cap,False,False,True
20260809,175,True,evaluation,False,True,False
20260809,176,True,evaluation,False,True,False
20260809,177,True,evaluation,False,True,False
20260809,178,True,unused_after_eval_cap,False,False,True
20260809,179,True,evaluation,False,True,False
20260809,180,True,evaluation,False,True,False
20260809,181,True,rank_training,True,False,False
20260809,182,True,evaluation,False,True,False
20260809,183,True,rank_training,True,False,False
20260809,184,True,evaluation,False,True,False
20260809,185,True,evaluation,False,True,False
20260809,186,True,evaluation,False,True,False
20260809,187,True,evaluation,False,True,False
20260809,188,True,rank_training,True,False,False
20260809,189,True,evaluation,False,True,False
20260809,190,True,rank_training,True,False,False
20260809,191,True,rank_training,True,False,False
20260809,192,True,rank_training,True,False,False
20260809,193,True,evaluation,False,True,False
20260809,194,True,unused_after_eval_cap,False,False,True
20260809,195,True,evaluation,False,True,False
20260809,196,True,unused_after_eval_cap,False,False,True
20260809,197,True,evaluation,False,True,False
20260809,198,True,evaluation,False,True,False
20260809,199,True,rank_training,True,False,False
20260809,200,True,evaluation,False,True,False
20260809,201,True,evaluation,False,True,False
20260809,202,True,evaluation,False,True,False
20260809,203,True,unused_after_eval_cap,False,False,True
20260809,204,True,evaluation,False,True,False
20260809,205,True,unused_after_eval_cap,False,False,True
20260809,206,True,evaluation,False,True,False
20260809,207,True,evaluation,False,True,False
20260809,208,True,evaluation,False,True,False
20260809,210,True,evaluation,False,True,False
20260809,211,True,evaluation,False,True,False
20260809,212,True,evaluation,False,True,False
20260809,213,True,evaluation,False,True,False
20260809,214,True,evaluation,False,True,False
20260809,215,True,rank_training,True,False,False
20260809,216,True,evaluation,False,True,False
20260809,217,True,evaluation,False,True,False
20260809,218,True,evaluation,False,True,False
20260809,219,True,evaluation,False,True,False
20260809,220,True,evaluation,False,True,False
20260809,221,True,evaluation,False,True,False
20260809,222,True,evaluation,False,True,False
20260809,223,True,unused_after_eval_cap,False,False,True
20260809,224,True,rank_training,True,False,False
20260809,225,True,unused_after_eval_cap,False,False,True
20260809,226,True,evaluation,False,True,False
20260809,227,True,evaluation,False,True,False
20260809,228,True,evaluation,False,True,False
20260809,229,True,evaluation,False,True,False
20260809,230,True,unused_after_eval_cap,False,False,True
20260809,232,True,unused_after_eval_cap,False,False,True
20260809,233,True,evaluation,False,True,False
20260809,234,True,evaluation,False,True,False
20260809,235,True,evaluation,False,True,False
20260809,236,True,unused_after_eval_cap,False,False,True
20260809,237,True,evaluation,False,True,False
20260809,238,True,evaluation,False,True,False
20260809,239,True,evaluation,False,True,False
20260810,0,True,evaluation,False,True,False
20260810,1,True,evaluation,False,True,False
20260810,2,True,rank_training,True,False,False
20260810,3,True,evaluation,False,True,False
20260810,4,True,evaluation,False,True,False
20260810,5,True,unused_after_eval_cap,False,False,True
20260810,6,True,rank_training,True,False,False
20260810,7,True,evaluation,False,True,False
20260810,8,True,evaluation,False,True,False
20260810,9,True,unused_after_eval_cap,False,False,True
20260810,10,True,evaluation,False,True,False
20260810,11,True,unused_after_eval_cap,False,False,True
20260810,12,True,evaluation,False,True,False
20260810,13,True,evaluation,False,True,False
20260810,14,True,evaluation,False,True,False
20260810,15,True,rank_training,True,False,False
20260810,16,True,evaluation,False,True,False
20260810,17,True,unused_after_eval_cap,False,False,True
20260810,18,True,evaluation,False,True,False
20260810,19,True,evaluation,False,True,False
20260810,20,True,evaluation,False,True,False
20260810,21,True,unused_after_eval_cap,False,False,True
20260810,22,True,evaluation,False,True,False
20260810,23,True,evaluation,False,True,False
20260810,24,True,evaluation,False,True,False
20260810,25,True,evaluation,False,True,False
20260810,26,True,evaluation,False,True,False
20260810,27,True,evaluation,False,True,False
20260810,28,True,evaluation,False,True,False
20260810,29,True,evaluation,False,True,False
20260810,31,True,evaluation,False,True,False
20260810,32,True,evaluation,False,True,False
20260810,33,True,evaluation,False,True,False
20260810,34,True,evaluation,False,True,False
20260810,37,True,evaluation,False,True,False
20260810,38,True,evaluation,False,True,False
20260810,39,True,unused_after_eval_cap,False,False,True
20260810,40,True,unused_after_eval_cap,False,False,True
20260810,41,True,evaluation,False,True,False
20260810,42,True,rank_training,True,False,False
20260810,43,True,rank_training,True,False,False
20260810,44,True,evaluation,False,True,False
20260810,45,True,evaluation,False,True,False
20260810,46,True,evaluation,False,True,False
20260810,47,True,rank_training,True,False,False
20260810,48,True,evaluation,False,True,False
20260810,49,True,evaluation,False,True,False
20260810,50,True,evaluation,False,True,False
20260810,51,True,evaluation,False,True,False
20260810,52,True,evaluation,False,True,False
20260810,53,True,evaluation,False,True,False
20260810,54,True,unused_after_eval_cap,False,False,True
20260810,55,True,evaluation,False,True,False
20260810,56,True,evaluation,False,True,False
20260810,57,True,evaluation,False,True,False
20260810,58,True,unused_after_eval_cap,False,False,True
20260810,59,True,evaluation,False,True,False
20260810,60,True,rank_training,True,False,False
20260810,61,True,evaluation,False,True,False
20260810,62,True,evaluation,False,True,False
20260810,63,True,rank_training,True,False,False
20260810,64,True,unused_after_eval_cap,False,False,True
20260810,65,True,evaluation,False,True,False
20260810,66,True,unused_after_eval_cap,False,False,True
20260810,67,True,evaluation,False,True,False
20260810,68,True,evaluation,False,True,False
20260810,69,True,evaluation,False,True,False
20260810,70,True,unused_after_eval_cap,False,False,True
20260810,71,True,rank_training,True,False,False
20260810,73,True,rank_training,True,False,False
20260810,75,True,rank_training,True,False,False
20260810,76,True,evaluation,False,True,False
20260810,77,True,evaluation,False,True,False
20260810,78,True,evaluation,False,True,False
20260810,79,True,unused_after_eval_cap,False,False,True
20260810,80,True,unused_after_eval_cap,False,False,True
20260810,81,True,evaluation,False,True,False
20260810,82,True,unused_after_eval_cap,False,False,True
20260810,83,True,rank_training,True,False,False
20260810,84,True,unused_after_eval_cap,False,False,True
20260810,85,True,evaluation,False,True,False
20260810,86,True,evaluation,False,True,False
20260810,87,True,unused_after_eval_cap,False,False,True
20260810,88,True,evaluation,False,True,False
20260810,89,True,evaluation,False,True,False
20260810,90,True,unused_after_eval_cap,False,False,True
20260810,91,True,evaluation,False,True,False
20260810,92,True,evaluation,False,True,False
20260810,93,True,evaluation,False,True,False
20260810,94,True,evaluation,False,True,False
20260810,95,True,evaluation,False,True,False
20260810,96,True,evaluation,False,True,False
20260810,97,True,evaluation,False,True,False
20260810,98,True,evaluation,False,True,False
20260810,99,True,rank_training,True,False,False
20260810,100,True,evaluation,False,True,False
20260810,101,True,rank_training,True,False,False
20260810,102,True,unused_after_eval_cap,False,False,True
20260810,103,True,evaluation,False,True,False
20260810,104,True,evaluation,False,True,False
20260810,105,True,evaluation,False,True,False
20260810,106,True,evaluation,False,True,False
20260810,107,True,rank_training,True,False,False
20260810,108,True,evaluation,False,True,False
20260810,109,True,evaluation,False,True,False
20260810,110,True,rank_training,True,False,False
20260810,111,True,evaluation,False,True,False
20260810,112,True,evaluation,False,True,False
20260810,113,True,evaluation,False,True,False
20260810,114,True,evaluation,False,True,False
20260810,115,True,evaluation,False,True,False
20260810,116,True,evaluation,False,True,False
20260810,117,True,evaluation,False,True,False
20260810,119,True,evaluation,False,True,False
20260810,120,True,evaluation,False,True,False
20260810,121,True,rank_training,True,False,False
20260810,122,True,unused_after_eval_cap,False,False,True
20260810,123,True,evaluation,False,True,False
20260810,124,True,evaluation,False,True,False
20260810,125,True,unused_after_eval_cap,False,False,True
20260810,126,True,unused_after_eval_cap,False,False,True
20260810,127,True,unused_after_eval_cap,False,False,True
20260810,128,True,evaluation,False,True,False
20260810,129,True,evaluation,False,True,False
20260810,130,True,evaluation,False,True,False
20260810,131,True,unused_after_eval_cap,False,False,True
20260810,132,True,evaluation,False,True,False
20260810,133,True,evaluation,False,True,False
20260810,134,True,evaluation,False,True,False
20260810,135,True,evaluation,False,True,False
20260810,136,True,rank_training,True,False,False
20260810,137,True,evaluation,False,True,False
20260810,138,True,rank_training,True,False,False
20260810,139,True,evaluation,False,True,False
20260810,141,True,evaluation,False,True,False
20260810,143,True,evaluation,False,True,False
20260810,144,True,rank_training,True,False,False
20260810,145,True,evaluation,False,True,False
20260810,146,True,rank_training,True,False,False
20260810,147,True,rank_training,True,False,False
20260810,148,True,rank_training,True,False,False
20260810,149,True,evaluation,False,True,False
20260810,150,True,unused_after_eval_cap,False,False,True
20260810,151,True,evaluation,False,True,False
20260810,152,True,evaluation,False,True,False
20260810,153,True,evaluation,False,True,False
20260810,154,True,evaluation,False,True,False
20260810,155,True,evaluation,False,True,False
20260810,156,True,unused_after_eval_cap,False,False,True
20260810,157,True,unused_after_eval_cap,False,False,True
20260810,158,True,rank_training,True,False,False
20260810,159,True,evaluation,False,True,False
20260810,160,True,evaluation,False,True,False
20260810,161,True,rank_training,True,False,False
20260810,162,True,evaluation,False,True,False
20260810,163,True,evaluation,False,True,False
20260810,164,True,evaluation,False,True,False
20260810,165,True,evaluation,False,True,False
20260810,167,True,evaluation,False,True,False
20260810,168,True,unused_after_eval_cap,False,False,True
20260810,169,True,evaluation,False,True,False
20260810,170,True,unused_after_eval_cap,False,False,True
20260810,171,True,unused_after_eval_cap,False,False,True
20260810,172,True,rank_training,True,False,False
20260810,173,True,evaluation,False,True,False
20260810,174,True,rank_training,True,False,False
20260810,175,True,evaluation,False,True,False
20260810,176,True,rank_training,True,False,False
20260810,177,True,unused_after_eval_cap,False,False,True
20260810,178,True,rank_training,True,False,False
20260810,179,True,evaluation,False,True,False
20260810,180,True,evaluation,False,True,False
20260810,181,True,evaluation,False,True,False
20260810,182,True,evaluation,False,True,False
20260810,183,True,evaluation,False,True,False
20260810,184,True,unused_after_eval_cap,False,False,True
20260810,185,True,unused_after_eval_cap,False,False,True
20260810,186,True,rank_training,True,False,False
20260810,187,True,evaluation,False,True,False
20260810,188,True,evaluation,False,True,False
20260810,189,True,evaluation,False,True,False
20260810,190,True,rank_training,True,False,False
20260810,191,True,evaluation,False,True,False
20260810,193,True,evaluation,False,True,False
20260810,194,True,evaluation,False,True,False
20260810,195,True,evaluation,False,True,False
20260810,196,True,rank_training,True,False,False
20260810,197,True,evaluation,False,True,False
20260810,198,True,evaluation,False,True,False
20260810,199,True,evaluation,False,True,False
20260810,200,True,rank_training,True,False,False
20260810,201,True,evaluation,False,True,False
20260810,202,True,evaluation,False,True,False
20260810,203,True,evaluation,False,True,False
20260810,204,True,rank_training,True,False,False
20260810,205,True,evaluation,False,True,False
20260810,206,True,rank_training,True,False,False
20260810,207,True,evaluation,False,True,False
20260810,208,True,evaluation,False,True,False
20260810,209,True,evaluation,False,True,False
20260810,210,True,evaluation,False,True,False
20260810,211,True,evaluation,False,True,False
20260810,212,True,evaluation,False,True,False
20260810,213,True,evaluation,False,True,False
20260810,214,True,unused_after_eval_cap,False,False,True
20260810,215,True,evaluation,False,True,False
20260810,216,True,evaluation,False,True,False
20260810,217,True,rank_training,True,False,False
20260810,218,True,evaluation,False,True,False
20260810,219,True,evaluation,False,True,False
20260810,221,True,evaluation,False,True,False
20260810,222,True,unused_after_eval_cap,False,False,True
20260810,223,True,evaluation,False,True,False
20260810,224,True,evaluation,False,True,False
20260810,225,True,evaluation,False,True,False
20260810,226,True,evaluation,False,True,False
20260810,227,True,rank_training,True,False,False
20260810,228,True,unused_after_eval_cap,False,False,True
20260810,229,True,unused_after_eval_cap,False,False,True
20260810,230,True,rank_training,True,False,False
20260810,231,True,unused_after_eval_cap,False,False,True
20260810,232,True,unused_after_eval_cap,False,False,True
20260810,233,True,evaluation,False,True,False
20260810,234,True,evaluation,False,True,False
20260810,235,True,rank_training,True,False,False
20260810,236,True,rank_training,True,False,False
20260810,237,True,evaluation,False,True,False
20260810,238,True,evaluation,False,True,False
20260810,239,True,evaluation,False,True,False
20260811,0,True,evaluation,False,True,False
20260811,1,True,evaluation,False,True,False
20260811,2,True,rank_training,True,False,False
20260811,3,True,unused_after_eval_cap,False,False,True
20260811,4,True,rank_training,True,False,False
20260811,5,True,evaluation,False,True,False
20260811,6,True,unused_after_eval_cap,False,False,True
20260811,7,True,evaluation,False,True,False
20260811,8,True,rank_training,True,False,False
20260811,9,True,evaluation,False,True,False
20260811,10,True,unused_after_eval_cap,False,False,True
20260811,11,True,evaluation,False,True,False
20260811,12,True,evaluation,False,True,False
20260811,13,True,evaluation,False,True,False
20260811,14,True,evaluation,False,True,False
20260811,15,True,unused_after_eval_cap,False,False,True
20260811,16,True,rank_training,True,False,False
20260811,17,True,evaluation,False,True,False
20260811,18,True,rank_training,True,False,False
20260811,19,True,evaluation,False,True,False
20260811,20,True,evaluation,False,True,False
20260811,21,True,evaluation,False,True,False
20260811,22,True,rank_training,True,False,False
20260811,23,True,unused_after_eval_cap,False,False,True
20260811,24,True,evaluation,False,True,False
20260811,25,True,evaluation,False,True,False
20260811,26,True,rank_training,True,False,False
20260811,27,True,evaluation,False,True,False
20260811,28,True,evaluation,False,True,False
20260811,29,True,unused_after_eval_cap,False,False,True
20260811,30,True,rank_training,True,False,False
20260811,31,True,evaluation,False,True,False
20260811,32,True,rank_training,True,False,False
20260811,33,True,evaluation,False,True,False
20260811,34,True,evaluation,False,True,False
20260811,35,True,unused_after_eval_cap,False,False,True
20260811,36,True,evaluation,False,True,False
20260811,37,True,evaluation,False,True,False
20260811,38,True,evaluation,False,True,False
20260811,39,True,evaluation,False,True,False
20260811,40,True,unused_after_eval_cap,False,False,True
20260811,41,True,evaluation,False,True,False
20260811,42,True,evaluation,False,True,False
20260811,43,True,rank_training,True,False,False
20260811,44,True,evaluation,False,True,False
20260811,45,True,evaluation,False,True,False
20260811,46,True,evaluation,False,True,False
20260811,47,True,unused_after_eval_cap,False,False,True
20260811,48,True,rank_training,True,False,False
20260811,49,True,evaluation,False,True,False
20260811,51,True,rank_training,True,False,False
20260811,52,True,rank_training,True,False,False
20260811,53,True,unused_after_eval_cap,False,False,True
20260811,54,True,evaluation,False,True,False
20260811,55,True,evaluation,False,True,False
20260811,56,True,evaluation,False,True,False
20260811,57,True,evaluation,False,True,False
20260811,58,True,evaluation,False,True,False
20260811,59,True,evaluation,False,True,False
20260811,60,True,evaluation,False,True,False
20260811,61,True,rank_training,True,False,False
20260811,62,True,unused_after_eval_cap,False,False,True
20260811,63,True,evaluation,False,True,False
20260811,64,True,evaluation,False,True,False
20260811,65,True,unused_after_eval_cap,False,False,True
20260811,66,True,evaluation,False,True,False
20260811,67,True,unused_after_eval_cap,False,False,True
20260811,68,True,evaluation,False,True,False
20260811,69,True,evaluation,False,True,False
20260811,70,True,evaluation,False,True,False
20260811,71,True,rank_training,True,False,False
20260811,72,True,evaluation,False,True,False
20260811,73,True,evaluation,False,True,False
20260811,74,True,evaluation,False,True,False
20260811,75,True,evaluation,False,True,False
20260811,76,True,rank_training,True,False,False
20260811,77,True,evaluation,False,True,False
20260811,78,True,rank_training,True,False,False
20260811,79,True,evaluation,False,True,False
20260811,80,True,unused_after_eval_cap,False,False,True
20260811,81,True,evaluation,False,True,False
20260811,82,True,evaluation,False,True,False
20260811,83,True,rank_training,True,False,False
20260811,85,True,evaluation,False,True,False
20260811,86,True,unused_after_eval_cap,False,False,True
20260811,87,True,evaluation,False,True,False
20260811,88,True,evaluation,False,True,False
20260811,89,True,evaluation,False,True,False
20260811,90,True,evaluation,False,True,False
20260811,91,True,evaluation,False,True,False
20260811,92,True,evaluation,False,True,False
20260811,93,True,unused_after_eval_cap,False,False,True
20260811,94,True,unused_after_eval_cap,False,False,True
20260811,95,True,evaluation,False,True,False
20260811,96,True,rank_training,True,False,False
20260811,97,True,evaluation,False,True,False
20260811,98,True,evaluation,False,True,False
20260811,99,True,evaluation,False,True,False
20260811,100,True,rank_training,True,False,False
20260811,101,True,evaluation,False,True,False
20260811,102,True,evaluation,False,True,False
20260811,103,True,evaluation,False,True,False
20260811,104,True,rank_training,True,False,False
20260811,105,True,evaluation,False,True,False
20260811,106,True,evaluation,False,True,False
20260811,107,True,rank_training,True,False,False
20260811,108,True,evaluation,False,True,False
20260811,109,True,unused_after_eval_cap,False,False,True
20260811,110,True,evaluation,False,True,False
20260811,111,True,rank_training,True,False,False
20260811,112,True,rank_training,True,False,False
20260811,113,True,evaluation,False,True,False
20260811,114,True,evaluation,False,True,False
20260811,115,True,unused_after_eval_cap,False,False,True
20260811,116,True,evaluation,False,True,False
20260811,117,True,rank_training,True,False,False
20260811,118,True,evaluation,False,True,False
20260811,119,True,evaluation,False,True,False
20260811,120,True,evaluation,False,True,False
20260811,121,True,unused_after_eval_cap,False,False,True
20260811,122,True,evaluation,False,True,False
20260811,123,True,evaluation,False,True,False
20260811,124,True,evaluation,False,True,False
20260811,125,True,evaluation,False,True,False
20260811,126,True,evaluation,False,True,False
20260811,127,True,evaluation,False,True,False
20260811,128,True,rank_training,True,False,False
20260811,129,True,rank_training,True,False,False
20260811,130,True,evaluation,False,True,False
20260811,131,True,rank_training,True,False,False
20260811,133,True,evaluation,False,True,False
20260811,134,True,evaluation,False,True,False
20260811,135,True,unused_after_eval_cap,False,False,True
20260811,136,True,evaluation,False,True,False
20260811,137,True,evaluation,False,True,False
20260811,138,True,unused_after_eval_cap,False,False,True
20260811,139,True,evaluation,False,True,False
20260811,140,True,unused_after_eval_cap,False,False,True
20260811,141,True,evaluation,False,True,False
20260811,142,True,rank_training,True,False,False
20260811,143,True,unused_after_eval_cap,False,False,True
20260811,144,True,rank_training,True,False,False
20260811,145,True,evaluation,False,True,False
20260811,147,True,evaluation,False,True,False
20260811,149,True,evaluation,False,True,False
20260811,150,True,evaluation,False,True,False
20260811,151,True,unused_after_eval_cap,False,False,True
20260811,152,True,evaluation,False,True,False
20260811,153,True,rank_training,True,False,False
20260811,154,True,unused_after_eval_cap,False,False,True
20260811,156,True,evaluation,False,True,False
20260811,157,True,evaluation,False,True,False
20260811,158,True,evaluation,False,True,False
20260811,159,True,evaluation,False,True,False
20260811,160,True,evaluation,False,True,False
20260811,161,True,evaluation,False,True,False
20260811,162,True,unused_after_eval_cap,False,False,True
20260811,163,True,evaluation,False,True,False
20260811,165,True,evaluation,False,True,False
20260811,166,True,evaluation,False,True,False
20260811,167,True,evaluation,False,True,False
20260811,168,True,evaluation,False,True,False
20260811,169,True,evaluation,False,True,False
20260811,170,True,evaluation,False,True,False
20260811,171,True,unused_after_eval_cap,False,False,True
20260811,172,True,evaluation,False,True,False
20260811,173,True,evaluation,False,True,False
20260811,174,True,rank_training,True,False,False
20260811,175,True,evaluation,False,True,False
20260811,176,True,rank_training,True,False,False
20260811,177,True,rank_training,True,False,False
20260811,178,True,evaluation,False,True,False
20260811,179,True,evaluation,False,True,False
20260811,180,True,unused_after_eval_cap,False,False,True
20260811,181,True,evaluation,False,True,False
20260811,182,True,evaluation,False,True,False
20260811,183,True,rank_training,True,False,False
20260811,184,True,evaluation,False,True,False
20260811,185,True,evaluation,False,True,False
20260811,186,True,evaluation,False,True,False
20260811,187,True,evaluation,False,True,False
20260811,188,True,evaluation,False,True,False
20260811,189,True,evaluation,False,True,False
20260811,190,True,unused_after_eval_cap,False,False,True
20260811,191,True,evaluation,False,True,False
20260811,192,True,unused_after_eval_cap,False,False,True
20260811,193,True,evaluation,False,True,False
20260811,194,True,evaluation,False,True,False
20260811,195,True,evaluation,False,True,False
20260811,196,True,evaluation,False,True,False
20260811,197,True,unused_after_eval_cap,False,False,True
20260811,198,True,rank_training,True,False,False
20260811,199,True,evaluation,False,True,False
20260811,200,True,evaluation,False,True,False
20260811,201,True,unused_after_eval_cap,False,False,True
20260811,202,True,evaluation,False,True,False
20260811,203,True,unused_after_eval_cap,False,False,True
20260811,204,True,evaluation,False,True,False
20260811,205,True,evaluation,False,True,False
20260811,206,True,rank_training,True,False,False
20260811,207,True,rank_training,True,False,False
20260811,208,True,unused_after_eval_cap,False,False,True
20260811,209,True,evaluation,False,True,False
20260811,210,True,evaluation,False,True,False
20260811,211,True,evaluation,False,True,False
20260811,212,True,rank_training,True,False,False
20260811,213,True,unused_after_eval_cap,False,False,True
20260811,214,True,evaluation,False,True,False
20260811,215,True,evaluation,False,True,False
20260811,216,True,evaluation,False,True,False
20260811,217,True,unused_after_eval_cap,False,False,True
20260811,218,True,evaluation,False,True,False
20260811,219,True,evaluation,False,True,False
20260811,220,True,evaluation,False,True,False
20260811,221,True,rank_training,True,False,False
20260811,222,True,evaluation,False,True,False
20260811,223,True,unused_after_eval_cap,False,False,True
20260811,224,True,unused_after_eval_cap,False,False,True
20260811,225,True,evaluation,False,True,False
20260811,226,True,evaluation,False,True,False
20260811,227,True,evaluation,False,True,False
20260811,228,True,evaluation,False,True,False
20260811,229,True,evaluation,False,True,False
20260811,230,True,evaluation,False,True,False
